name,Date,AirTemp,CloudOpacity,Dni,Ghi,Ptot_HEI_PV,Ptot_RIZOMM_PV,Quality
Meteorological_Actuals_Data,2025-06-21T08:50:00,,,,,13119,55064,0
Meteorological_Actuals_Data,2025-06-21T09:00:00,,,,,13629,57775,0
Meteorological_Actuals_Data,2025-06-21T09:10:00,,,,,14105,60903,0
Meteorological_Actuals_Data,2025-06-21T09:20:00,,,,,14553,63818,0
Meteorological_Actuals_Data,2025-06-21T09:30:00,,,,,14925,66915,0
Meteorological_Actuals_Data,2025-06-21T09:40:00,,,,,15347,70344,0
Meteorological_Actuals_Data,2025-06-21T09:50:00,,,,,15728,73623,0
Meteorological_Actuals_Data,2025-06-21T10:00:00,,,,,15985,76598,0
Meteorological_Actuals_Data,2025-06-21T10:10:00,,,,,16408,79882,0
Meteorological_Actuals_Data,2025-06-21T10:20:00,,,,,16670,82134,0
Meteorological_Actuals_Data,2025-06-21T10:30:00,,,,,16705,84461,0
Meteorological_Actuals_Data,2025-06-21T10:40:00,,,,,17100,87209,0
Meteorological_Actuals_Data,2025-06-21T10:50:00,,,,,17247,88985,0
Meteorological_Actuals_Data,2025-06-21T11:00:00,,,,,17244,90048,0
Meteorological_Actuals_Data,2025-06-21T11:10:00,,,,,17373,91543,0
Meteorological_Actuals_Data,2025-06-21T11:20:00,,,,,17407,92910,0
Meteorological_Actuals_Data,2025-06-21T11:30:00,,,,,17539,94591,0
Meteorological_Actuals_Data,2025-06-21T11:40:00,,,,,17462,95633,0
Meteorological_Actuals_Data,2025-06-21T11:50:00,,,,,17464,97140,0
Meteorological_Actuals_Data,2025-06-21T12:00:00,,,,,17535,98171,0
Meteorological_Actuals_Data,2025-06-21T12:10:00,,,,,17430,99189,0
Meteorological_Actuals_Data,2025-06-21T12:20:00,,,,,17257,98706,0
Meteorological_Actuals_Data,2025-06-21T12:30:00,,,,,17121,97708,0
Meteorological_Actuals_Data,2025-06-21T12:40:00,,,,,17189,97578,0
Meteorological_Actuals_Data,2025-06-21T12:50:00,,,,,17287,94761,0
Meteorological_Actuals_Data,2025-06-21T13:00:00,,,,,17177,98221,0
Meteorological_Actuals_Data,2025-06-21T13:10:00,,,,,16942,98936,0
Meteorological_Actuals_Data,2025-06-21T13:20:00,,,,,16665,96477,0
Meteorological_Actuals_Data,2025-06-21T13:30:00,,,,,16251,93843,0
Meteorological_Actuals_Data,2025-06-21T13:40:00,,,,,16057,92645,0
Meteorological_Actuals_Data,2025-06-21T13:50:00,,,,,16102,93032,0
Meteorological_Actuals_Data,2025-06-21T14:00:00,,,,,15747,91426,0
Meteorological_Actuals_Data,2025-06-21T14:10:00,,,,,15543,88603,0
Meteorological_Actuals_Data,2025-06-21T14:20:00,,,,,15224,89949,0
Meteorological_Actuals_Data,2025-06-21T14:30:00,,,,,14815,84586,0
Meteorological_Actuals_Data,2025-06-21T14:40:00,,,,,14388,87480,0
Meteorological_Actuals_Data,2025-06-21T14:50:00,,,,,14100,81350,0
Meteorological_Actuals_Data,2025-06-21T15:00:00,,,,,13721,84926,0
Meteorological_Actuals_Data,2025-06-21T15:10:00,,,,,13188,76589,0
Meteorological_Actuals_Data,2025-06-21T15:20:00,,,,,12706,79352,0
Meteorological_Actuals_Data,2025-06-21T15:30:00,,,,,12184,75977,0
Meteorological_Actuals_Data,2025-06-21T15:40:00,,,,,11694,72814,0
Meteorological_Actuals_Data,2025-06-21T15:50:00,,,,,11119,70523,0
Meteorological_Actuals_Data,2025-06-21T16:00:00,,,,,10623,68146,0
Meteorological_Actuals_Data,2025-06-21T16:10:00,,,,,10095,65481,0
Meteorological_Actuals_Data,2025-06-21T16:20:00,,,,,9551,63074,0
Meteorological_Actuals_Data,2025-06-21T16:30:00,,,,,8875,60247,0
Meteorological_Actuals_Data,2025-06-21T16:40:00,,,,,8050,57187,0
Meteorological_Actuals_Data,2025-06-21T16:50:00,,,,,7373,54191,0
Meteorological_Actuals_Data,2025-06-21T17:00:00,,,,,6225,50581,0
Meteorological_Actuals_Data,2025-06-21T17:10:00,,,,,5490,47669,0
Meteorological_Actuals_Data,2025-06-21T17:20:00,,,,,4766,43987,0
Meteorological_Actuals_Data,2025-06-21T17:30:00,,,,,4306,39042,0
Meteorological_Actuals_Data,2025-06-21T17:40:00,,,,,4017,35118,0
Meteorological_Actuals_Data,2025-06-21T17:50:00,,,,,1983,15951,0
Meteorological_Actuals_Data,2025-06-21T18:00:00,,,,,2979,27113,0
Meteorological_Actuals_Data,2025-06-21T18:10:00,,,,,2690,23528,0
Meteorological_Actuals_Data,2025-06-21T18:20:00,,,,,1906,18797,0
Meteorological_Actuals_Data,2025-06-21T18:30:00,,,,,1542,15302,0
Meteorological_Actuals_Data,2025-06-21T18:40:00,,,,,1077,12083,0
Meteorological_Actuals_Data,2025-06-21T18:50:00,,,,,440,5221,0
Meteorological_Actuals_Data,2025-06-21T19:00:00,,,,,192,3068,0
Meteorological_Actuals_Data,2025-06-21T19:10:00,,,,,250,4207,0
Meteorological_Actuals_Data,2025-06-21T19:20:00,,,,,195,2847,0
Meteorological_Actuals_Data,2025-06-21T19:30:00,,,,,187,2698,0
Meteorological_Actuals_Data,2025-06-21T19:40:00,,,,,123,1926,0
Meteorological_Actuals_Data,2025-06-21T19:50:00,,,,,32,714,0
Meteorological_Actuals_Data,2025-06-21T20:00:00,,,,,19,66,0
Meteorological_Actuals_Data,2025-06-21T20:10:00,,,,,17,70,0
Meteorological_Actuals_Data,2025-06-21T20:20:00,,,,,16,67,0
Meteorological_Actuals_Data,2025-06-21T20:30:00,,,,,16,66,0
Meteorological_Actuals_Data,2025-06-21T20:40:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-21T20:50:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-21T21:00:00,,,,,16,54,0
Meteorological_Actuals_Data,2025-06-21T21:10:00,,,,,6,12,0
Meteorological_Actuals_Data,2025-06-21T21:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-21T21:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-21T21:40:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-21T21:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-21T22:00:00,,,,,2,11,0
Meteorological_Actuals_Data,2025-06-21T22:10:00,,,,,3,12,0
Meteorological_Actuals_Data,2025-06-21T22:20:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-21T22:30:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-21T22:40:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-21T22:50:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-21T23:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-21T23:10:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-21T23:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-21T23:30:00,,,,,4,10,0
Meteorological_Actuals_Data,2025-06-21T23:40:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-21T23:50:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-22T00:00:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T00:10:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-22T00:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T00:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T00:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T00:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T01:00:00,,,,,3,13,0
Meteorological_Actuals_Data,2025-06-22T01:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T01:20:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-22T01:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T01:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T01:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T02:00:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T02:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T02:20:00,,,,,4,11,0
Meteorological_Actuals_Data,2025-06-22T02:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T02:40:00,,,,,11,20,0
Meteorological_Actuals_Data,2025-06-22T02:50:00,,,,,16,34,0
Meteorological_Actuals_Data,2025-06-22T03:00:00,,,,,16,48,0
Meteorological_Actuals_Data,2025-06-22T03:10:00,,,,,15,56,0
Meteorological_Actuals_Data,2025-06-22T03:20:00,,,,,16,52,0
Meteorological_Actuals_Data,2025-06-22T03:30:00,,,,,16,41,0
Meteorological_Actuals_Data,2025-06-22T03:40:00,,,,,15,189,0
Meteorological_Actuals_Data,2025-06-22T03:50:00,,,,,28,903,0
Meteorological_Actuals_Data,2025-06-22T04:00:00,,,,,130,2030,0
Meteorological_Actuals_Data,2025-06-22T04:10:00,,,,,179,2797,0
Meteorological_Actuals_Data,2025-06-22T04:20:00,,,,,318,3893,0
Meteorological_Actuals_Data,2025-06-22T04:30:00,,,,,346,4767,0
Meteorological_Actuals_Data,2025-06-22T04:40:00,,,,,372,4932,0
Meteorological_Actuals_Data,2025-06-22T04:50:00,,,,,513,5958,0
Meteorological_Actuals_Data,2025-06-22T05:00:00,,,,,779,7619,0
Meteorological_Actuals_Data,2025-06-22T05:10:00,,,,,1043,9431,0
Meteorological_Actuals_Data,2025-06-22T05:20:00,,,,,1428,12406,0
Meteorological_Actuals_Data,2025-06-22T05:30:00,,,,,1895,15541,0
Meteorological_Actuals_Data,2025-06-22T05:40:00,,,,,2564,20282,0
Meteorological_Actuals_Data,2025-06-22T05:50:00,,,,,2731,20461,0
Meteorological_Actuals_Data,2025-06-22T06:00:00,,,,,2612,20161,0
Meteorological_Actuals_Data,2025-06-22T06:10:00,,,,,3291,24314,0
Meteorological_Actuals_Data,2025-06-22T06:20:00,,,,,3320,24133,0
Meteorological_Actuals_Data,2025-06-22T06:30:00,,,,,3206,24382,0
Meteorological_Actuals_Data,2025-06-22T06:40:00,,,,,3518,25723,0
Meteorological_Actuals_Data,2025-06-22T06:50:00,,,,,3472,25278,0
Meteorological_Actuals_Data,2025-06-22T07:00:00,,,,,4599,30933,0
Meteorological_Actuals_Data,2025-06-22T07:10:00,,,,,3265,24743,0
Meteorological_Actuals_Data,2025-06-22T07:20:00,,,,,3520,26113,0
Meteorological_Actuals_Data,2025-06-22T07:30:00,,,,,3595,26200,0
Meteorological_Actuals_Data,2025-06-22T07:40:00,,,,,2625,20838,0
Meteorological_Actuals_Data,2025-06-22T07:50:00,,,,,3047,22152,0
Meteorological_Actuals_Data,2025-06-22T08:00:00,,,,,1431,10133,0
Meteorological_Actuals_Data,2025-06-22T08:10:00,,,,,740,4804,0
Meteorological_Actuals_Data,2025-06-22T08:20:00,,,,,921,6713,0
Meteorological_Actuals_Data,2025-06-22T08:30:00,,,,,1477,12174,0
Meteorological_Actuals_Data,2025-06-22T08:40:00,,,,,1242,9818,0
Meteorological_Actuals_Data,2025-06-22T08:50:00,,,,,1748,16704,0
Meteorological_Actuals_Data,2025-06-22T09:00:00,,,,,2549,22048,0
Meteorological_Actuals_Data,2025-06-22T09:10:00,,,,,4773,32086,0
Meteorological_Actuals_Data,2025-06-22T09:20:00,,,,,9408,48007,0
Meteorological_Actuals_Data,2025-06-22T09:30:00,,,,,9938,50596,0
Meteorological_Actuals_Data,2025-06-22T09:40:00,,,,,3675,24955,0
Meteorological_Actuals_Data,2025-06-22T09:50:00,,,,,3215,26912,0
Meteorological_Actuals_Data,2025-06-22T10:00:00,,,,,2773,22765,0
Meteorological_Actuals_Data,2025-06-22T10:10:00,,,,,2513,21613,0
Meteorological_Actuals_Data,2025-06-22T10:20:00,,,,,4569,33214,0
Meteorological_Actuals_Data,2025-06-22T10:30:00,,,,,6794,38910,0
Meteorological_Actuals_Data,2025-06-22T10:40:00,,,,,8046,44116,0
Meteorological_Actuals_Data,2025-06-22T10:50:00,,,,,10268,54604,0
Meteorological_Actuals_Data,2025-06-22T11:00:00,,,,,11683,61850,0
Meteorological_Actuals_Data,2025-06-22T11:10:00,,,,,15823,87561,0
Meteorological_Actuals_Data,2025-06-22T11:20:00,,,,,16972,90901,0
Meteorological_Actuals_Data,2025-06-22T11:30:00,,,,,17646,95906,0
Meteorological_Actuals_Data,2025-06-22T11:40:00,,,,,17760,98257,0
Meteorological_Actuals_Data,2025-06-22T11:50:00,,,,,17619,98805,0
Meteorological_Actuals_Data,2025-06-22T12:00:00,,,,,16653,89839,0
Meteorological_Actuals_Data,2025-06-22T12:10:00,,,,,18499,103986,0
Meteorological_Actuals_Data,2025-06-22T12:20:00,,,,,17002,97818,0
Meteorological_Actuals_Data,2025-06-22T12:30:00,,,,,17695,101980,0
Meteorological_Actuals_Data,2025-06-22T12:40:00,,,,,17750,102624,0
Meteorological_Actuals_Data,2025-06-22T12:50:00,,,,,17640,103204,0
Meteorological_Actuals_Data,2025-06-22T13:00:00,,,,,17619,103371,0
Meteorological_Actuals_Data,2025-06-22T13:10:00,,,,,17258,99233,0
Meteorological_Actuals_Data,2025-06-22T13:20:00,,,,,17382,102436,0
Meteorological_Actuals_Data,2025-06-22T13:30:00,,,,,17288,98229,0
Meteorological_Actuals_Data,2025-06-22T13:40:00,,,,,17010,100968,0
Meteorological_Actuals_Data,2025-06-22T13:50:00,,,,,16777,98826,0
Meteorological_Actuals_Data,2025-06-22T14:00:00,,,,,16192,94784,0
Meteorological_Actuals_Data,2025-06-22T14:10:00,,,,,15699,94303,0
Meteorological_Actuals_Data,2025-06-22T14:20:00,,,,,16316,95935,0
Meteorological_Actuals_Data,2025-06-22T14:30:00,,,,,15828,95461,0
Meteorological_Actuals_Data,2025-06-22T14:40:00,,,,,15452,93569,0
Meteorological_Actuals_Data,2025-06-22T14:50:00,,,,,14935,88184,0
Meteorological_Actuals_Data,2025-06-22T15:00:00,,,,,14631,91857,0
Meteorological_Actuals_Data,2025-06-22T15:10:00,,,,,14055,84183,0
Meteorological_Actuals_Data,2025-06-22T15:20:00,,,,,13547,85477,0
Meteorological_Actuals_Data,2025-06-22T15:30:00,,,,,13212,84714,0
Meteorological_Actuals_Data,2025-06-22T15:40:00,,,,,12704,77652,0
Meteorological_Actuals_Data,2025-06-22T15:50:00,,,,,12132,78640,0
Meteorological_Actuals_Data,2025-06-22T16:00:00,,,,,10546,69817,0
Meteorological_Actuals_Data,2025-06-22T16:10:00,,,,,8580,58000,0
Meteorological_Actuals_Data,2025-06-22T16:20:00,,,,,4031,35840,0
Meteorological_Actuals_Data,2025-06-22T16:30:00,,,,,10204,66206,0
Meteorological_Actuals_Data,2025-06-22T16:40:00,,,,,8274,56397,0
Meteorological_Actuals_Data,2025-06-22T16:50:00,,,,,3233,25150,0
Meteorological_Actuals_Data,2025-06-22T17:00:00,,,,,2978,24967,0
Meteorological_Actuals_Data,2025-06-22T17:10:00,,,,,2483,22708,0
Meteorological_Actuals_Data,2025-06-22T17:20:00,,,,,4850,40544,0
Meteorological_Actuals_Data,2025-06-22T17:30:00,,,,,6566,49492,0
Meteorological_Actuals_Data,2025-06-22T17:40:00,,,,,3213,27817,0
Meteorological_Actuals_Data,2025-06-22T17:50:00,,,,,2380,21803,0
Meteorological_Actuals_Data,2025-06-22T18:00:00,,,,,2083,21512,0
Meteorological_Actuals_Data,2025-06-22T18:10:00,,,,,1919,14193,0
Meteorological_Actuals_Data,2025-06-22T18:20:00,,,,,1697,11357,0
Meteorological_Actuals_Data,2025-06-22T18:30:00,,,,,1197,9277,0
Meteorological_Actuals_Data,2025-06-22T18:40:00,,,,,977,7682,0
Meteorological_Actuals_Data,2025-06-22T18:50:00,,,,,825,6476,0
Meteorological_Actuals_Data,2025-06-22T19:00:00,,,,,637,4678,0
Meteorological_Actuals_Data,2025-06-22T19:10:00,,,,,374,3314,0
Meteorological_Actuals_Data,2025-06-22T19:20:00,,,,,218,2504,0
Meteorological_Actuals_Data,2025-06-22T19:30:00,,,,,48,1092,0
Meteorological_Actuals_Data,2025-06-22T19:40:00,,,,,16,198,0
Meteorological_Actuals_Data,2025-06-22T19:50:00,,,,,16,123,0
Meteorological_Actuals_Data,2025-06-22T20:00:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-22T20:10:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-22T20:20:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-22T20:30:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-22T20:40:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-22T20:50:00,,,,,16,62,0
Meteorological_Actuals_Data,2025-06-22T21:00:00,,,,,16,58,0
Meteorological_Actuals_Data,2025-06-22T21:10:00,,,,,5,13,0
Meteorological_Actuals_Data,2025-06-22T21:20:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T21:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T21:40:00,,,,,3,11,0
Meteorological_Actuals_Data,2025-06-22T21:50:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-22T22:00:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T22:10:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T22:20:00,,,,,3,13,0
Meteorological_Actuals_Data,2025-06-22T22:30:00,,,,,1,17,0
Meteorological_Actuals_Data,2025-06-22T22:40:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-22T22:50:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T23:00:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T23:10:00,,,,,3,10,0
Meteorological_Actuals_Data,2025-06-22T23:20:00,,,,,0,9,0
Meteorological_Actuals_Data,2025-06-22T23:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-22T23:40:00,,,,,2,11,0
Meteorological_Actuals_Data,2025-06-22T23:50:00,,,,,1,15,0
Meteorological_Actuals_Data,2025-06-23T00:00:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-23T00:10:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-23T00:20:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-23T00:30:00,,,,,2,10,0
Meteorological_Actuals_Data,2025-06-23T00:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-23T00:50:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-23T01:00:00,,,,,2,10,0
Meteorological_Actuals_Data,2025-06-23T01:10:00,,,,,1,13,0
Meteorological_Actuals_Data,2025-06-23T01:20:00,,,,,1,12,0
Meteorological_Actuals_Data,2025-06-23T01:30:00,,,,,1,10,0
Meteorological_Actuals_Data,2025-06-23T01:40:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-23T01:50:00,,,,,2,9,0
Meteorological_Actuals_Data,2025-06-23T02:00:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-23T02:10:00,,,,,1,9,0
Meteorological_Actuals_Data,2025-06-23T02:20:00,,,,,3,10,0
Meteorological_Actuals_Data,2025-06-23T02:30:00,,,,,1,11,0
Meteorological_Actuals_Data,2025-06-23T02:40:00,,,,,8,23,0
Meteorological_Actuals_Data,2025-06-23T02:50:00,,,,,16,36,0
Meteorological_Actuals_Data,2025-06-23T03:00:00,,,,,16,41,0
Meteorological_Actuals_Data,2025-06-23T03:10:00,,,,,16,57,0
Meteorological_Actuals_Data,2025-06-23T03:20:00,,,,,16,58,0
Meteorological_Actuals_Data,2025-06-23T03:30:00,,,,,16,57,0
Meteorological_Actuals_Data,2025-06-23T03:40:00,,,,,16,60,0
Meteorological_Actuals_Data,2025-06-23T03:50:00,,,,,15,219,0
Meteorological_Actuals_Data,2025-06-23T04:00:00,,,,,19,605,0
Meteorological_Actuals_Data,2025-06-23T04:10:00,,,,,87,1199,0
Meteorological_Actuals_Data,2025-06-23T04:20:00,,,,,134,1757,0
Meteorological_Actuals_Data,2025-06-23T04:30:00,,,,,283,2850,0
Meteorological_Actuals_Data,2025-06-23T04:40:00,,,,,233,2519,0
Meteorological_Actuals_Data,2025-06-23T04:50:00,,,,,34,826,0
Meteorological_Actuals_Data,2025-06-23T05:00:00,,,,,59,1018,0
Meteorological_Actuals_Data,2025-06-23T05:10:00,,,,,248,2692,0
Meteorological_Actuals_Data,2025-06-23T05:20:00,,,,,305,3093,0
Meteorological_Actuals_Data,2025-06-23T05:30:00,,,,,286,3018,0
Meteorological_Actuals_Data,2025-06-23T05:40:00,,,,,502,4151,0
Meteorological_Actuals_Data,2025-06-23T05:50:00,,,,,576,4521,0
Meteorological_Actuals_Data,2025-06-23T06:00:00,,,,,1102,9209,0
Meteorological_Actuals_Data,2025-06-23T06:10:00,,,,,1289,10499,0
Meteorological_Actuals_Data,2025-06-23T06:20:00,,,,,1423,12836,0
Meteorological_Actuals_Data,2025-06-23T06:30:00,,,,,1470,13609,0
Meteorological_Actuals_Data,2025-06-23T06:40:00,,,,,1064,7696,0
Meteorological_Actuals_Data,2025-06-23T06:50:00,,,,,877,6182,0
Meteorological_Actuals_Data,2025-06-23T07:00:00,,,,,1449,12785,0
Meteorological_Actuals_Data,2025-06-23T07:10:00,,,,,1769,16248,0
Meteorological_Actuals_Data,2025-06-23T07:20:00,,,,,1694,15845,0
Meteorological_Actuals_Data,2025-06-23T07:30:00,,,,,5063,32165,0
Meteorological_Actuals_Data,2025-06-23T07:40:00,,,,,5601,32451,0
Meteorological_Actuals_Data,2025-06-23T07:50:00,,,,,5530,34845,0
Meteorological_Actuals_Data,2025-06-23T08:00:00,,,,,6510,37648,0
Meteorological_Actuals_Data,2025-06-23T08:10:00,,,,,4385,29771,0
Meteorological_Actuals_Data,2025-06-23T08:20:00,,,,,2958,22472,0
Meteorological_Actuals_Data,2025-06-23T08:30:00,,,,,4527,29568,0
Meteorological_Actuals_Data,2025-06-23T08:40:00,,,,,6247,36018,0
Meteorological_Actuals_Data,2025-06-23T08:50:00,,,,,10276,50979,0
Meteorological_Actuals_Data,2025-06-23T09:00:00,,,,,6560,37029,0
Meteorological_Actuals_Data,2025-06-23T09:10:00,,,,,4705,28373,0
Meteorological_Actuals_Data,2025-06-23T09:20:00,,,,,10279,50899,0
Meteorological_Actuals_Data,2025-06-23T09:30:00,,,,,8368,43841,0
Meteorological_Actuals_Data,2025-06-23T09:40:00,,,,,11479,60474,0
Meteorological_Actuals_Data,2025-06-23T09:50:00,,,,,16340,75922,0
Meteorological_Actuals_Data,2025-06-23T10:00:00,,,,,17843,87743,0
Meteorological_Actuals_Data,2025-06-23T10:10:00,,,,,14153,70806,0
Meteorological_Actuals_Data,2025-06-23T10:20:00,,,,,12078,63032,0
Meteorological_Actuals_Data,2025-06-23T10:30:00,,,,,13121,68892,0
Meteorological_Actuals_Data,2025-06-23T10:40:00,,,,,13749,73215,0
Meteorological_Actuals_Data,2025-06-23T10:50:00,,,,,13731,72580,0
Meteorological_Actuals_Data,2025-06-23T11:00:00,,,,,14557,77993,0
Meteorological_Actuals_Data,2025-06-23T11:10:00,,,,,15612,83856,0
Meteorological_Actuals_Data,2025-06-23T11:20:00,,,,,15191,81837,0
Meteorological_Actuals_Data,2025-06-23T11:30:00,,,,,15620,88160,0
Meteorological_Actuals_Data,2025-06-23T11:40:00,,,,,14622,80850,0
Meteorological_Actuals_Data,2025-06-23T11:50:00,,,,,15629,88268,0
Meteorological_Actuals_Data,2025-06-23T12:00:00,,,,,11861,68236,0
Meteorological_Actuals_Data,2025-06-23T12:10:00,,,,,15497,89677,0
Meteorological_Actuals_Data,2025-06-23T12:20:00,,,,,13546,74123,0
Meteorological_Actuals_Data,2025-06-23T12:30:00,,,,,12606,78175,0
Meteorological_Actuals_Data,2025-06-23T12:40:00,,,,,13514,77403,0
Meteorological_Actuals_Data,2025-06-23T12:50:00,,,,,16392,81944,0
Meteorological_Actuals_Data,2025-06-23T13:00:00,,,,,14133,81635,0
Meteorological_Actuals_Data,2025-06-23T13:10:00,,,,,18638,107952,0
Meteorological_Actuals_Data,2025-06-23T13:20:00,,,,,18153,99234,0
Meteorological_Actuals_Data,2025-06-23T13:30:00,,,,,18131,111091,0
Meteorological_Actuals_Data,2025-06-23T13:40:00,,,,,19430,111947,0
Meteorological_Actuals_Data,2025-06-23T13:50:00,,,,,8498,60209,0
Meteorological_Actuals_Data,2025-06-23T14:00:00,,,,,16223,98604,0
Meteorological_Actuals_Data,2025-06-23T14:10:00,,,,,11838,70067,0
Meteorological_Actuals_Data,2025-06-23T14:20:00,,,,,12473,69182,0
Meteorological_Actuals_Data,2025-06-23T14:30:00,,,,,18721,110002,0
Meteorological_Actuals_Data,2025-06-23T14:40:00,,,,,12133,71916,0
Meteorological_Actuals_Data,2025-06-23T14:50:00,,,,,14262,90226,0
Meteorological_Actuals_Data,2025-06-23T15:00:00,,,,,15488,96427,0
Meteorological_Actuals_Data,2025-06-23T15:10:00,,,,,15547,94479,0
Meteorological_Actuals_Data,2025-06-23T15:20:00,,,,,12185,77650,0
Meteorological_Actuals_Data,2025-06-23T15:30:00,,,,,10086,66025,0
Meteorological_Actuals_Data,2025-06-23T15:40:00,,,,,7934,51239,0
Meteorological_Actuals_Data,2025-06-23T15:50:00,,,,,7012,46494,0
Meteorological_Actuals_Data,2025-06-23T16:00:00,,,,,8724,64811,0
Meteorological_Actuals_Data,2025-06-23T16:10:00,,,,,11019,72359,0
Meteorological_Actuals_Data,2025-06-23T16:20:00,,,,,9938,67522,0
Meteorological_Actuals_Data,2025-06-23T16:30:00,,,,,9050,59936,0
Meteorological_Actuals_Data,2025-06-23T16:40:00,,,,,2755,22700,0
Meteorological_Actuals_Data,2025-06-23T16:50:00,,,,,4502,36119,0
Meteorological_Actuals_Data,2025-06-23T17:00:00,,,,,2621,22396,0
Meteorological_Actuals_Data,2025-06-23T17:10:00,,,,,7497,50113,0
Meteorological_Actuals_Data,2025-06-23T17:20:00,,,,,4178,36032,0
Meteorological_Actuals_Data,2025-06-23T17:30:00,,,,,4224,42945,0
Meteorological_Actuals_Data,2025-06-23T17:40:00,,,,,2872,33776,0
Meteorological_Actuals_Data,2025-06-23T17:50:00,,,,,3049,38074,0
Meteorological_Actuals_Data,2025-06-23T18:00:00,,,,,2824,34449,0
Meteorological_Actuals_Data,2025-06-23T18:10:00,,,,,2120,29083,0
Meteorological_Actuals_Data,2025-06-23T18:20:00,,,,,1671,25076,0
Meteorological_Actuals_Data,2025-06-23T18:30:00,,,,,1501,21059,0
Meteorological_Actuals_Data,2025-06-23T18:40:00,,,,,1346,16984,0
Meteorological_Actuals_Data,2025-06-23T18:50:00,,,,,995,13279,0
Meteorological_Actuals_Data,2025-06-23T19:00:00,,,,,676,10019,0
Meteorological_Actuals_Data,2025-06-23T19:10:00,,,,,370,7379,0
Meteorological_Actuals_Data,2025-06-23T19:20:00,,,,,173,5080,0
Meteorological_Actuals_Data,2025-06-23T19:30:00,,,,,79,3045,0
Meteorological_Actuals_Data,2025-06-23T19:40:00,,,,,17,1420,0
Meteorological_Actuals_Data,2025-06-23T19:50:00,,,,,18,353,0
Meteorological_Actuals_Data,2025-06-23T20:00:00,,,,,16,54,0
Meteorological_Actuals_Data,2025-06-23T20:10:00,,,,,16,65,0
Meteorological_Actuals_Data,2025-06-23T20:20:00,,,,,16,63,0
Meteorological_Actuals_Data,2025-06-23T20:30:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-23T20:40:00,,,,,17,63,0
Meteorological_Actuals_Data,2025-06-23T20:50:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-23T21:00:00,,,,,16,64,0
Meteorological_Actuals_Data,2025-06-23T21:10:00,,,,,10,31,0
Meteorological_Actuals_Data,2025-06-23T21:20:00,,,,,1,11,0
